,well,lat,lon
4906,31/2-S-14 AH,6751433.18,535520.02
4907,31/2-S-14 BY1H,6751433.18,535520.02
4908,31/2-S-14 BY2H,6751433.18,535520.02
4909,31/2-S-14 CY1H,6751433.18,535520.02
4910,31/2-S-14 CY2H,6751433.18,535520.02
4911,31/2-S-14 H,6751433.18,535520.02
4912,31/2-S-31 H,6751572.92,535477.17
4913,31/2-T-16 S,6737032.02,523118.84
4914,31/2-U-1,6744647.01,527924.51
4915,31/2-U-10,6744647.01,527924.51
4916,31/2-U-11,6753590.0,528404.36
4917,31/2-U-12,6744580.14,527999.95
4918,31/2-U-2,6744647.01,527924.51
4919,31/2-U-3,6744647.01,527924.51
4920,31/2-U-4,6744647.01,527924.51
4921,31/2-U-5,6744647.01,527924.51
4922,31/2-U-6,6744647.01,527924.51
4923,31/2-U-7,6744647.01,527924.51
4924,31/2-U-8,6744647.01,527924.51
4925,31/2-U-9,6744647.01,527924.51
4926,31/2-X-11 AH,6744453.12,532843.81
4927,31/2-X-11 BY1H,6744453.12,532843.81
4928,31/2-X-11 BY2H,6744453.12,532843.81
4929,31/2-X-11 CH,6744453.12,532843.81
4930,31/2-X-11 H,6744453.12,532843.81
4931,31/2-X-12 AH,6744446.94,532843.87
4932,31/2-X-12 H,6744446.94,532843.87
4933,31/2-X-13 AY1H,6744453.05,532835.66
4934,31/2-X-13 AY2H,6744453.05,532835.66
4935,31/2-X-13 AY3H,6744453.05,532835.66
4936,31/2-X-13 AY4H,6744453.05,532835.66
4937,31/2-X-13 Y1H,6744453.05,532835.66
4938,31/2-X-13 Y1HT2,6744453.05,532835.66
4939,31/2-X-13 Y2H,6744453.05,532835.66
4940,31/2-X-13 Y3H,6744453.05,532835.66
4941,31/2-X-14 AY1H,6744446.55,532835.72
4942,31/2-X-14 AY1HT2,6744446.55,532835.72
4943,31/2-X-14 AY1HT3,6744446.55,532835.72
4944,31/2-X-14 AY2H,6744446.55,532835.72
4945,31/2-X-14 BY1H,6744446.55,532835.72
4946,31/2-X-14 BY2H,6744446.55,532835.72
4947,31/2-X-14 BY3H,6744446.55,532835.72
4948,31/2-X-14 CH,6744446.55,532835.72
4949,31/2-X-14 H,6744446.55,532835.72
4950,31/2-X-21 AY1H,6741718.89,532282.78
4951,31/2-X-21 AY2H,6741718.89,532282.78
4952,31/2-X-21 BY1H,6741718.89,532282.78
4953,31/2-X-21 BY2H,6741718.89,532282.78
4954,31/2-X-21 H,6741718.89,532282.78
4955,31/2-X-22 AY1H,6741713.0,532281.63
4956,31/2-X-22 AY1HT2,6741713.0,532281.63
4957,31/2-X-22 AY2H,6741713.0,532281.63
4958,31/2-X-22 AY2HT2,6741713.0,532281.63
4959,31/2-X-22 BH,6741713.0,532281.47
4960,31/2-X-22 H,6741713.0,532281.63
4961,31/2-X-23 Y1H,6741720.67,532274.75
4962,31/2-X-23 Y1HT2,6741720.67,532274.75
4963,31/2-X-23 Y1HT3,6741720.67,532274.75
4964,31/2-X-23 Y1HT4,6741720.67,532274.75
4965,31/2-X-23 Y2H,6741720.67,532274.75
4966,31/2-X-23 Y3H,6741720.67,532274.75
4967,31/2-X-23 Y4H,6741720.67,532274.75
4968,31/2-X-24 AH,6741714.48,532273.6
4969,31/2-X-24 H,6741714.48,532273.6
4970,31/2-Y-11 AH,6746306.3,531615.1
4971,31/2-Y-11 BY1H,6746306.3,531615.25
4972,31/2-Y-11 BY2H,6746306.3,531615.25
4973,31/2-Y-11 H,6746306.3,531615.1
4974,31/2-Y-12 AH,6746300.4,531612.89
4975,31/2-Y-12 Y1H,6746300.4,531612.89
4976,31/2-Y-12 Y1HT2,6746300.4,531612.89
4977,31/2-Y-12 Y2H,6746300.4,531612.89
4978,31/2-Y-13 AH,6746309.02,531607.53
4979,31/2-Y-13 BY1H,6746309.02,531607.53
4980,31/2-Y-13 BY2H,6746309.02,531607.53
4981,31/2-Y-13 CY1H,6746309.02,531607.53
4982,31/2-Y-13 CY2H,6746309.02,531607.53
4983,31/2-Y-13 CY3H,6746309.02,531607.53
4984,31/2-Y-13 H,6746309.02,531607.53
4985,31/2-Y-14 AY1H,6746303.43,531605.31
4986,31/2-Y-14 AY1HT2,6746303.43,531605.31
4987,31/2-Y-14 AY2H,6746303.43,531605.31
4988,31/2-Y-14 BY1H,6746303.43,531605.31
4989,31/2-Y-14 BY1HT2,6746303.43,531605.31
4990,31/2-Y-14 BY2H,6746303.43,531605.31
4991,31/2-Y-14 BY3H,6746303.43,531605.31
4992,31/2-Y-14 H,6746303.43,531605.31
4993,31/2-Y-21 AY1H,6744267.96,531138.94
4994,31/2-Y-21 AY2H,6744267.96,531138.94
4995,31/2-Y-21 AY3H,6744267.96,531138.94
4996,31/2-Y-21 Y1H,6744267.96,531138.94
4997,31/2-Y-21 Y1HT2,6744267.96,531138.94
4998,31/2-Y-21 Y2H,6744267.96,531138.94
4999,31/2-Y-21 Y3H,6744267.96,531138.94
5000,31/2-Y-21 Y4H,6744267.96,531138.94
5001,31/2-Y-22 AY1H,6744261.78,531139.14
5002,31/2-Y-22 AY2H,6744261.78,531139.14
5003,31/2-Y-22 AY3H,6744261.78,531139.14
5004,31/2-Y-22 AY4H,6744261.78,531139.14
5005,31/2-Y-22 Y1H,6744261.78,531139.14
5006,31/2-Y-22 Y2H,6744261.78,531139.14
5007,31/2-Y-23 AH,6744267.58,531130.63
5008,31/2-Y-23 AHT2,6744267.58,531130.63
5009,31/2-Y-23 BY1H,6744267.58,531130.63
5010,31/2-Y-23 BY1HT2,6744267.58,531130.63
5011,31/2-Y-23 BY2H,6744267.58,531130.63
5012,31/2-Y-23 CY1H,6744267.58,531130.63
5013,31/2-Y-23 CY2H,6744267.58,531130.63
5014,31/2-Y-23 H,6744267.58,531130.63
5015,31/2-Y-24 AH,6744261.4,531130.99
5016,31/2-Y-24 BY1H,6744261.4,531130.99
5017,31/2-Y-24 BY1HT2,6744261.4,531130.99
5018,31/2-Y-24 BY2H,6744261.4,531130.99
5019,31/2-Y-24 BY2HT2,6744261.4,531130.99
5020,31/2-Y-24 CY1H,6744261.4,531130.99
5021,31/2-Y-24 CY2H,6744261.4,531130.99
5022,31/2-Y-24 H,6744261.4,531130.99
5023,31/3-1,6738661.73,539989.88
5024,31/3-2,6748639.4,536836.48
5025,31/3-3,6744748.95,545884.32
5026,31/3-4,6759161.09,537255.02
5027,31/3-Q-21 AY1H,6744446.6,538959.64
5028,31/3-Q-21 AY2H,6744446.6,538959.64
5029,31/3-Q-21 AY2HT2,6744446.6,538959.64
5030,31/3-Q-21 BY1H,6744446.6,538959.64
5031,31/3-Q-21 BY1HT2,6744446.6,538959.64
5032,31/3-Q-21 BY1HT3,6744446.6,538959.64
5033,31/3-Q-21 BY1HT4,6744446.6,538959.64
5034,31/3-Q-21 BY1HT5,6744446.6,538959.64
5035,31/3-Q-21 BY2H,6744446.6,538959.64
5036,31/3-Q-21 BY2HT2,6744446.6,538959.64
5037,31/3-Q-21 H,6744446.6,538959.64
5038,31/3-S-21 AH,6751210.9,536458.01
5039,31/3-S-21 AHT2,6751210.9,536458.01
5040,31/3-S-21 AHT3,6751210.9,536458.01
5041,31/3-S-21 BY1H,6751210.9,536458.01
5042,31/3-S-21 BY2H,6751210.9,536458.01
5043,31/3-S-21 BY2HT2,6751210.9,536458.01
5044,31/3-S-21 BY3H,6751210.9,536458.01
5045,31/3-S-21 BY3HT2,6751210.9,536458.01
5046,31/3-S-21 BY4H,6751210.9,536458.01
5047,31/3-S-21 H,6751210.9,536458.01
5048,31/3-S-22 AH,6751217.09,536458.25
5049,31/3-S-22 H,6751217.09,536458.25
5050,31/3-S-23 AY1H,6751210.37,536466.16
5051,31/3-S-23 AY2H,6751210.37,536466.16
5052,31/3-S-23 BY1H,6751213.73,536462.2
5053,31/3-S-23 BY1HT2,6751213.73,536462.2
5054,31/3-S-23 BY1HT3,6751213.73,536462.2
5055,31/3-S-23 BY1HT4,6751213.73,536462.2
5056,31/3-S-23 BY2H,6751213.73,536462.2
5057,31/3-S-23 BY3H,6751213.73,536462.2
5058,31/3-S-23 H,6751210.37,536466.16
5059,31/3-S-23 HT2,6751210.37,536466.16
5060,31/3-S-24 AY1H,6751216.56,536466.39
5061,31/3-S-24 AY2H,6751216.56,536466.39
5062,31/3-S-24 AY3H,6751216.56,536466.39
5063,31/3-S-24 Y1H,6751216.56,536466.39
5064,31/3-S-24 Y1HT2,6751216.56,536466.39
5065,31/3-S-24 Y2H,6751216.56,536466.39
5066,31/3-S-24 Y3H,6751216.56,536466.39
5067,31/3-S-24 Y4H,6751216.56,536466.39
5068,31/3-S-41,6743371.78,539952.44
5069,31/3-U-1,6759150.98,537265.05
5070,31/4-1,6718956.4,500491.31
5071,31/4-10,6721185.71,510277.82
5072,31/4-11,6719714.87,505501.19
5073,31/4-12,6717952.8,509006.7
5074,31/4-12 A,6717952.8,509004.27
5075,31/4-2,6718845.0,500406.14
5076,31/4-3,6716918.02,505145.68
5077,31/4-4,6725858.96,506287.02
5078,31/4-5,6713782.15,503125.28
5079,31/4-6,6709625.47,501794.95
5080,31/4-7,6714934.67,501002.29
5081,31/4-8,6709817.47,500146.24
5082,31/4-9,6711042.08,504983.64
5083,31/4-A-1,6711994.98,502598.75
5084,31/4-A-1 A,6711994.98,502598.75
5085,31/4-A-1 AT2,6711994.98,502598.75
5086,31/4-A-10,6711987.25,502601.35
5087,31/4-A-10 A,6711987.25,502601.35
5088,31/4-A-10 AT2,6711987.25,502601.35
5089,31/4-A-11,6712000.24,502596.16
5090,31/4-A-11 A,6712000.24,502596.16
5091,31/4-A-11 AT2,6712000.24,502596.16
5092,31/4-A-11 B,6712000.24,502596.16
5093,31/4-A-11 C,6712000.24,502596.16
5094,31/4-A-12,6711989.73,502606.53
5095,31/4-A-12 A,6711989.73,502606.53
5096,31/4-A-13,6711987.24,502596.17
5097,31/4-A-13 A,6711987.24,502596.17
5098,31/4-A-13 B,6711987.24,502596.17
5099,31/4-A-13 T2,6711987.24,502596.17
5100,31/4-A-14,6712002.72,502601.34
5101,31/4-A-14 A,6712002.72,502601.34
5102,31/4-A-14 B,6712002.72,502601.34
5103,31/4-A-14 C,6712002.72,502601.34
5104,31/4-A-14 D,6712002.72,502601.34
5105,31/4-A-14 E,6712002.72,502601.34
5106,31/4-A-14 ET2,6712002.72,502601.34
5107,31/4-A-15,6711989.72,502601.35
5108,31/4-A-16,6712000.25,502606.52
5109,31/4-A-16 A,6712000.25,502606.52
5110,31/4-A-16 B,6712000.25,502606.52
5111,31/4-A-16 T2,6712000.25,502606.52
5112,31/4-A-17,6712002.72,502606.52
5113,31/4-A-17 A,6712002.72,502606.52
5114,31/4-A-17 AT2,6712002.72,502606.52
5115,31/4-A-17 BY1,6712002.72,502606.52
5116,31/4-A-17 BY2,6712002.72,502606.52
5117,31/4-A-17 BY3,6712002.72,502606.52
5118,31/4-A-17 T2,6712002.72,502606.52
5119,31/4-A-18,6711992.51,502606.53
5120,31/4-A-18 A,6711992.51,502606.53
5121,31/4-A-18 AT2,6711992.51,502606.53
5122,31/4-A-18 B,6711992.51,502606.53
5123,31/4-A-18 C,6711992.51,502606.53
5124,31/4-A-19,6712000.24,502598.75
5125,31/4-A-19 A,6712000.24,502598.75
5126,31/4-A-19 B,6712000.24,502598.75
5127,31/4-A-2,6711998.07,502594.33
5128,31/4-A-2 A,6711994.98,502596.01
5129,31/4-A-20,6712005.5,502596.16
5130,31/4-A-20 T2,6712005.5,502596.16
5131,31/4-A-20 T3,6712005.5,502596.16
5132,31/4-A-20 T4,6712005.5,502596.16
5133,31/4-A-21,6712002.72,502603.93
5134,31/4-A-22,6712005.51,502606.52
5135,31/4-A-22 A,6712005.51,502606.52
5136,31/4-A-22 T2,6712005.51,502606.52
5137,31/4-A-22 T3,6712005.51,502606.52
5138,31/4-A-22 T4,6712005.51,502606.52
5139,31/4-A-23,6711992.51,502603.94
5140,31/4-A-23 A,6711992.51,502603.94
5141,31/4-A-23 AT2,6711992.51,502603.94
5142,31/4-A-23 B,6711992.51,502603.94
5143,31/4-A-23 C,6711992.51,502603.94
5144,31/4-A-23 CT2,6711992.51,502603.94
5145,31/4-A-23 CT3,6711992.51,502603.94
5146,31/4-A-23 CT4,6711992.51,502603.94
5147,31/4-A-23 D,6711992.51,502603.94
5148,31/4-A-23 DT2,6711992.51,502603.94
5149,31/4-A-23 DT3,6711992.51,502603.94
5150,31/4-A-23 DT4,6711992.51,502603.94
5151,31/4-A-23 E,6711992.51,502603.94
5152,31/4-A-23 ET2,6711992.51,502603.94
5153,31/4-A-24,6711987.25,502603.94
5154,31/4-A-24 A,6711987.25,502603.94
5155,31/4-A-25,6711989.72,502598.76
5156,31/4-A-25 A,6711989.72,502598.76
5157,31/4-A-26,6711988.8,502603.03
5158,31/4-A-27,6711992.51,502598.76
5159,31/4-A-28,6711997.46,502606.53
5160,31/4-A-28 A,6711997.46,502606.53
5161,31/4-A-28 AT2,6711997.46,502606.53
5162,31/4-A-28 B,6711997.46,502606.53
5163,31/4-A-28 T2,6711997.46,502606.53
5164,31/4-A-28 T3,6711997.46,502606.53
5165,31/4-A-28 T4,6711997.46,502606.53
5166,31/4-A-28 T5,6711997.46,502606.53
5167,31/4-A-28 T6,6711997.46,502606.53
5168,31/4-A-28 T7,6711997.46,502606.53
5169,31/4-A-29,6711992.51,502601.35
5170,31/4-A-29 A,6711992.51,502601.35
5171,31/4-A-3,6711996.53,502603.17
5172,31/4-A-30,6711994.98,502603.94
5173,31/4-A-30 A,6711994.98,502603.94
5174,31/4-A-30 B,6711994.98,502603.94
5175,31/4-A-30 T2,6711994.98,502603.94
5176,31/4-A-31,6712005.5,502603.93
5177,31/4-A-31 T2,6712005.5,502603.93
5178,31/4-A-32,6712002.72,502598.75
5179,31/4-A-32 A,6712002.72,502598.75
5180,31/4-A-32 B,6712002.72,502598.75
5181,31/4-A-32 C,6712002.72,502598.75
5182,31/4-A-32 T2,6712002.72,502598.75
5183,31/4-A-33,6711987.25,502598.76
5184,31/4-A-33 A,6711987.25,502598.76
5185,31/4-A-33 AT2,6711987.25,502598.76
5186,31/4-A-33 B,6711987.25,502598.76
5187,31/4-A-33 C,6711987.25,502598.76
5188,31/4-A-33 D,6711987.25,502598.76
5189,31/4-A-33 DT2,6711987.25,502598.76
5190,31/4-A-33 E,6711987.25,502598.76
5191,31/4-A-33 T2,6711987.25,502598.76
5192,31/4-A-34,6711992.5,502596.17
5193,31/4-A-34 A,6711992.5,502596.17
5194,31/4-A-34 B,6711992.5,502596.17
5195,31/4-A-34 C,6711992.5,502596.17
5196,31/4-A-35,6711994.98,502601.35
5197,31/4-A-35 A,6711994.98,502601.35
5198,31/4-A-36,6711994.99,502606.53
5199,31/4-A-37,6712000.24,502601.34
5200,31/4-A-37 A,6712000.24,502601.34
5201,31/4-A-37 B,6712000.24,502601.34
5202,31/4-A-38,6712000.24,502603.93
5203,31/4-A-39,6711987.25,502606.53
5204,31/4-A-4,6711996.52,502595.25
5205,31/4-A-4 A,6711996.52,502595.25
5206,31/4-A-4 T2,6711996.52,502595.25
5207,31/4-A-4 T3,6711996.52,502595.25
5208,31/4-A-40,6712005.5,502598.75
5209,31/4-A-40 A,6712005.5,502598.75
5210,31/4-A-40 B,6712005.5,502598.75
5211,31/4-A-5,6711965.59,502600.45
5212,31/4-A-5 T2,6711965.59,502600.45
5213,31/4-A-6,6711995.29,502600.58
5214,31/4-A-6 A,6711995.29,502600.58
5215,31/4-A-6 T2,6711995.29,502600.58
5216,31/4-A-6 T3,6711995.29,502600.58
5217,31/4-A-7,6712005.5,502601.34
5218,31/4-A-7 A,6711996.23,502616.58
5219,31/4-A-7 AT2,6711996.23,502616.58
5220,31/4-A-7 AT3,6711996.23,502616.58
5221,31/4-A-7 AT4,6711996.23,502616.58
5222,31/4-A-7 B,6711996.23,502616.58
5223,31/4-A-8,6712002.71,502596.16
5224,31/4-A-8 A,6712002.71,502596.16
5225,31/4-A-8 B,6712002.71,502596.16
5226,31/4-A-9,6711989.72,502596.17
5227,31/4-A-9 T2,6711989.72,502596.17
5228,31/4-A-9 T3,6711989.72,502596.17
5229,31/4-U-1,6712002.1,502598.75
5230,31/4-U-2,6712032.09,502570.99
5231,31/4-U-3,6711973.96,502629.86
5232,31/4-U-4,6711972.06,502564.18
5233,31/4-U-5,6712028.11,502636.22
5234,31/4-U-6,6711994.11,502680.29
5235,31/4-U-7,6712071.09,502599.16
5236,31/4-U-8,6711930.01,502601.24
5237,31/4-U-9,6712030.9,502643.99
5238,31/5-1,6732539.55,529959.16
5239,31/5-2,6732542.72,529894.43
5240,31/5-2 R,6732542.72,529894.43
5241,31/5-3,6734474.49,523936.46
5242,31/5-4 A,6732020.1,530661.48
5243,31/5-4 AR,6732020.1,530661.48
5244,31/5-4 AR2,6732020.1,530661.48
5245,31/5-4 AT2,6732020.1,530661.48
5246,31/5-4 S,6732020.1,530661.48
5247,31/5-5,6729309.74,526523.74
5248,31/5-5 R,6729309.74,526523.74
5249,31/5-6,6732053.04,519495.4
5250,31/5-B-2 H,6715704.98,536040.08
5251,31/5-B-3 H,6715700.42,536048.05
5252,31/5-B-4 H,6715709.54,536032.12
5253,31/5-B-5 H,6715711.15,536038.04
5254,31/5-B-6 H,6715713.22,536059.34
5255,31/5-H-1 AH,6731433.95,527881.9
5256,31/5-H-1 H,6731433.95,527881.9
5257,31/5-H-1 HT2,6731433.95,527881.9
5258,31/5-H-2 AH,6733015.01,527994.76
5259,31/5-H-2 BY1H,6733015.01,527994.76
5260,31/5-H-2 BY2H,6733015.01,527994.76
5261,31/5-H-2 BY3H,6733015.01,527994.76
5262,31/5-H-2 CY1H,6733015.01,527994.76
5263,31/5-H-2 CY1HT2,6733015.01,527994.76
5264,31/5-H-2 CY1HT3,6733015.01,527994.76
5265,31/5-H-2 CY2H,6733015.01,527994.76
5266,31/5-H-2 CY3H,6733015.01,527994.76
5267,31/5-H-2 H,6733015.01,527994.76
5268,31/5-H-2 HT2,6733015.01,527994.76
5269,31/5-H-3 AH,6731229.08,528035.24
5270,31/5-H-3 BH,6731229.08,528035.24
5271,31/5-H-3 CY1H,6731229.08,528035.24
5272,31/5-H-3 CY2H,6731229.08,528035.24
5273,31/5-H-3 H,6731229.08,528035.24
5274,31/5-H-4 AY1H,6731345.19,527687.33
5275,31/5-H-4 AY2H,6731345.19,527687.33
5276,31/5-H-4 AY3H,6731345.19,527687.33
5277,31/5-H-4 AY4H,6731345.19,527687.33
5278,31/5-H-4 AY4HT2,6731345.19,527687.33
5279,31/5-H-4 H,6731345.19,527687.33
5280,31/5-H-4 HT2,6731345.19,527687.33
5281,31/5-H-5 AH,6731254.93,527658.17
5282,31/5-H-5 AHT2,6731254.93,527658.17
5283,31/5-H-5 BY1H,6731254.93,527658.17
5284,31/5-H-5 BY2H,6731254.93,527658.17
5285,31/5-H-5 H,6731254.93,527658.17
5286,31/5-H-6 AH,6731088.96,527802.56
5287,31/5-H-6 BY1H,6731088.96,527802.56
5288,31/5-H-6 BY2H,6731088.96,527802.56
5289,31/5-H-6 H,6731088.96,527802.56
5290,31/5-H-6 HT2,6731088.96,527802.56
5291,31/5-I-11 AH,6734240.11,531720.23
5292,31/5-I-11 H,6734240.11,531720.23
5293,31/5-I-12 AY1H,6734236.12,531723.75
5294,31/5-I-12 AY2H,6734236.12,531723.75
5295,31/5-I-12 AY2HT2,6734236.12,531723.75
5296,31/5-I-12 Y1H,6734236.12,531723.75
5297,31/5-I-12 Y2H,6734236.12,531723.75
5298,31/5-I-13 AY1H,6734243.79,531716.86
5299,31/5-I-13 AY1HT2,6734243.79,531716.86
5300,31/5-I-13 AY1HT3,6734243.79,531716.86
5301,31/5-I-13 AY2H,6734243.79,531716.86
5302,31/5-I-13 AY3H,6734243.79,531716.86
5303,31/5-I-13 AY4H,6734243.79,531716.86
5304,31/5-I-13 Y1H,6734243.79,531716.86
5305,31/5-I-13 Y2H,6734245.03,531716.85
5306,31/5-I-13 Y2HT2,6734245.03,531716.85
5307,31/5-I-13 Y3H,6734245.03,531716.85
5308,31/5-I-13 Y4H,6734245.03,531716.85
5309,31/5-I-14 AH,6734237.59,531715.71
5310,31/5-I-14 AHT2,6734237.59,531715.71
5311,31/5-I-14 BY1H,6734237.59,531715.71
5312,31/5-I-14 BY2H,6734237.59,531715.71
5313,31/5-I-14 BY3H,6734237.59,531715.71
5314,31/5-I-14 BY4H,6734237.59,531715.71
5315,31/5-I-14 BY5H,6734237.59,531715.71
5316,31/5-I-14 CY1H,6734237.59,531715.71
5317,31/5-I-14 CY2H,6734237.59,531715.71
5318,31/5-I-14 CY3H,6734237.59,531715.71
5319,31/5-I-14 H,6734240.11,531720.23
5320,31/5-I-21 AH,6732851.76,531511.74
5321,31/5-I-21 AHT2,6732851.76,531511.74
5322,31/5-I-21 BY1H,6732851.76,531511.74
5323,31/5-I-21 BY2H,6732851.76,531511.74
5324,31/5-I-21 CY1H,6732851.76,531511.74
5325,31/5-I-21 CY2H,6732851.76,531511.74
5326,31/5-I-21 CY3H,6732851.76,531511.74
5327,31/5-I-21 H,6732851.76,531511.74
5328,31/5-I-22 AH,6732845.57,531511.04
5329,31/5-I-22 BY1H,6732845.57,531511.04
5330,31/5-I-22 BY2H,6732845.57,531511.04
5331,31/5-I-22 BY3H,6732845.57,531511.04
5332,31/5-I-22 H,6732845.57,531511.04
5333,31/5-I-23 AH,6732852.65,531507.34
5334,31/5-I-23 H,6732852.65,531507.34
5335,31/5-I-32 Y1H,6731567.84,532669.8
5336,31/5-I-32 Y1HT2,6731567.84,532669.8
5337,31/5-I-32 Y2H,6731567.84,532669.8
5338,31/5-J-11 AH,6734503.43,533155.15
5339,31/5-J-11 H,6734503.43,533155.15
5340,31/5-J-12 AY1H,6734497.23,533154.14
5341,31/5-J-12 AY2H,6734497.23,533154.14
5342,31/5-J-12 AY3H,6734497.23,533154.14
5343,31/5-J-12 BY1H,6734497.23,533154.14
5344,31/5-J-12 BY2H,6734497.23,533154.14
5345,31/5-J-12 BY2HT2,6734497.23,533154.14
5346,31/5-J-12 H,6734497.23,533154.14
5347,31/5-J-13 AY1H,6734504.59,533146.96
5348,31/5-J-13 AY2H,6734504.59,533146.96
5349,31/5-J-13 AY3H,6734504.59,533146.96
5350,31/5-J-13 BY1H,6734504.59,533146.96
5351,31/5-J-13 BY2H,6734504.59,533146.96
5352,31/5-J-13 BY2HT2,6734504.59,533146.96
5353,31/5-J-13 BY3H,6734504.59,533146.96
5354,31/5-J-13 H,6734504.59,533146.96
5355,31/5-J-14 AY1H,6734498.39,533146.11
5356,31/5-J-14 AY1HT2,6734498.39,533146.11
5357,31/5-J-14 AY2H,6734498.39,533146.11
5358,31/5-J-14 BH,6734498.39,533146.11
5359,31/5-J-14 H,6734498.39,533146.11
5360,31/5-J-21 AY1H,6732976.08,535817.76
5361,31/5-J-21 AY2H,6732976.08,535817.76
5362,31/5-J-21 AY3H,6732976.08,535817.76
5363,31/5-J-21 AY4H,6732976.08,535817.76
5364,31/5-J-21 Y1H,6732976.08,535817.76
5365,31/5-J-21 Y2H,6732976.08,535817.76
5366,31/5-J-22 AY1H,6732970.19,535816.45
5367,31/5-J-22 AY2H,6732970.19,535816.45
5368,31/5-J-22 AY3H,6732970.19,535816.45
5369,31/5-J-22 AY3HT2,6732970.19,535816.45
5370,31/5-J-22 Y1H,6732970.19,535816.45
5371,31/5-J-22 Y1HT2,6732970.19,535816.45
5372,31/5-J-22 Y2H,6732970.19,535816.45
5373,31/5-J-23 AH,6732977.85,535809.71
5374,31/5-J-23 BY1H,6732977.85,535809.71
5375,31/5-J-23 BY2H,6732977.85,535809.71
5376,31/5-J-23 BY3H,6732977.85,535809.71
5377,31/5-J-23 H,6732977.85,535809.71
5378,31/5-J-24 AY1H,6732971.65,535808.56
5379,31/5-J-24 AY2H,6732971.65,535808.56
5380,31/5-J-24 AY3H,6732971.65,535808.56
5381,31/5-J-24 H,6732971.65,535808.56
5382,31/5-J-24 HT2,6732971.65,535808.56
5383,31/5-J-41,6732410.04,535899.95
5384,31/5-T-4 A,6732020.11,530661.47
5385,31/5-U-1,6715696.06,536045.2
5386,31/5-U-2,6715685.03,536025.21
5387,31/5-U-3,6734177.9,527889.03
5388,31/5-Z-1 H,6734153.27,527864.68
5389,31/5-Z-2 H,6731212.47,527529.03
5390,31/6-1,6723687.94,537253.6
5391,31/6-2,6716831.54,550164.4
5392,31/6-2 R,6716831.54,550164.4
5393,31/6-3,6707818.42,554834.84
5394,31/6-4,6720706.99,544097.83
5395,31/6-5,6720730.31,544106.97
5396,31/6-6,6729804.22,551028.07
5397,31/6-7,6713624.35,537156.13
5398,31/6-8,6713676.33,537156.05
5399,31/6-8 R,6713676.33,537156.05
5400,31/6-A-1,6723717.2,539726.67
5401,31/6-A-10,6723717.25,539731.23
5402,31/6-A-11,6723714.78,539731.25
5403,31/6-A-12,6723712.61,539731.28
5404,31/6-A-13,6723719.44,539733.48
5405,31/6-A-14,6723717.28,539733.5
5406,31/6-A-15,6723714.8,539733.53
5407,31/6-A-16,6723712.64,539733.56
5408,31/6-A-17,6723710.16,539733.58
5409,31/6-A-18,6723717.3,539735.78
5410,31/6-A-19,6723714.83,539735.81
5411,31/6-A-2,6723714.73,539726.7
5412,31/6-A-20,6723712.66,539735.83
5413,31/6-A-21,6723679.77,539727.08
5414,31/6-A-21 A,6723679.77,539727.08
5415,31/6-A-22,6723677.29,539727.11
5416,31/6-A-23,6723675.13,539727.13
5417,31/6-A-24,6723681.96,539729.34
5418,31/6-A-25,6723679.79,539729.36
5419,31/6-A-26,6723677.32,539729.39
5420,31/6-A-27,6723675.15,539729.41
5421,31/6-A-28,6723672.68,539729.44
5422,31/6-A-29,6723679.82,539731.64
5423,31/6-A-3,6723712.56,539726.72
5424,31/6-A-30,6723677.34,539731.67
5425,31/6-A-31,6723675.18,539731.69
5426,31/6-A-32,6723672.7,539731.72
5427,31/6-A-32 T2,6723672.7,539731.72
5428,31/6-A-33,6723681.7,539733.9
5429,31/6-A-34,6723679.84,539733.92
5430,31/6-A-35,6723677.37,539733.94
5431,31/6-A-36,6723675.2,539733.97
5432,31/6-A-37,6723672.73,539734.0
5433,31/6-A-38,6723679.87,539736.2
5434,31/6-A-39,6723677.39,539736.22
5435,31/6-A-4,6723719.39,539728.92
5436,31/6-A-40,6723675.23,539736.25
5437,31/6-A-5,6723717.23,539728.95
5438,31/6-A-6,6723714.75,539728.97
5439,31/6-A-7,6723712.59,539729.0
5440,31/6-A-8,6723710.11,539729.03
5441,31/6-A-9,6723719.42,539731.35
5442,31/6-U-1,6724195.87,538037.94
5443,31/6-U-10,0.0,0.0
5444,31/6-U-11,0.0,0.0
5445,31/6-U-12,0.0,0.0
5446,31/6-U-13,0.0,0.0
5447,31/6-U-14,6724193.88,538084.45
5448,31/6-U-15,6724199.8,538000.38
5449,31/6-U-16,6724196.22,538071.36
5450,31/6-U-17,6724196.22,538071.36
5451,31/6-U-18,6723713.85,539730.96
5452,31/6-U-19,6723666.02,539714.93
5453,31/6-U-2,6724255.96,538073.01
5454,31/6-U-20,6723670.06,539744.96
5455,31/6-U-21,6723699.02,539704.99
5456,31/6-U-22,0.0,0.0
5457,31/6-U-23,6723561.61,539590.43
5458,31/6-U-24,6722187.47,540672.55
5459,31/6-U-3,6724196.06,537968.07
5460,31/6-U-4,6724135.9,538073.06
5461,31/6-U-5,6724196.0,538138.05
5462,31/6-U-6,6724281.98,537987.97
5463,31/6-U-7,6724110.13,538987.99
5464,31/6-U-8,6724250.95,538068.05
5465,31/6-U-9,0.0,0.0
5466,31/7-1,6698949.76,501349.5
5467,31/7-1 A,6698949.76,501349.5
5468,31/7-2 A,6696678.96,502200.06
5469,31/7-2 S,6696678.96,502200.06
